Trial,Result,Mapping,NumberTries,SuccessRate,MaxLoopLength,MinLoopLength,AverageLoopLength,NumLoops
0,0,"{1: 2, 2: 7, 3: 10, 4: 9, 5: 1, 6: 6, 7: 3, 8: 8, 9: 5, 10: 4}",5,0.0,8,1,3.3333333333333335,3
1,1,"{1: 4, 2: 8, 3: 10, 4: 1, 5: 2, 6: 7, 7: 6, 8: 9, 9: 5, 10: 3}",5,0.5,4,2,2.5,4
2,1,"{1: 7, 2: 9, 3: 6, 4: 5, 5: 4, 6: 1, 7: 10, 8: 2, 9: 8, 10: 3}",5,0.6666666666666666,5,2,3.3333333333333335,3
3,0,"{1: 1, 2: 7, 3: 2, 4: 5, 5: 9, 6: 3, 7: 8, 8: 10, 9: 4, 10: 6}",5,0.5,6,1,3.3333333333333335,3
4,0,"{1: 4, 2: 2, 3: 9, 4: 6, 5: 10, 6: 1, 7: 5, 8: 7, 9: 8, 10: 3}",5,0.4,6,1,3.3333333333333335,3
5,0,"{1: 7, 2: 2, 3: 6, 4: 10, 5: 4, 6: 8, 7: 9, 8: 5, 9: 1, 10: 3}",5,0.3333333333333333,6,1,3.3333333333333335,3
6,0,"{1: 7, 2: 3, 3: 8, 4: 10, 5: 2, 6: 9, 7: 4, 8: 5, 9: 1, 10: 6}",5,0.2857142857142857,6,4,5.0,2
7,0,"{1: 8, 2: 2, 3: 7, 4: 6, 5: 9, 6: 10, 7: 4, 8: 3, 9: 5, 10: 1}",5,0.25,7,1,3.3333333333333335,3
8,0,"{1: 6, 2: 2, 3: 1, 4: 8, 5: 5, 6: 7, 7: 4, 8: 3, 9: 9, 10: 10}",5,0.2222222222222222,6,1,2.0,5
9,0,"{1: 10, 2: 4, 3: 1, 4: 8, 5: 3, 6: 6, 7: 5, 8: 7, 9: 9, 10: 2}",5,0.2,8,1,3.3333333333333335,3
10,0,"{1: 8, 2: 9, 3: 7, 4: 2, 5: 5, 6: 3, 7: 1, 8: 10, 9: 6, 10: 4}",5,0.18181818181818182,9,1,5.0,2
11,1,"{1: 2, 2: 10, 3: 9, 4: 8, 5: 6, 6: 4, 7: 3, 8: 5, 9: 7, 10: 1}",5,0.25,4,3,3.3333333333333335,3
12,0,"{1: 5, 2: 2, 3: 4, 4: 9, 5: 6, 6: 3, 7: 7, 8: 8, 9: 10, 10: 1}",5,0.23076923076923078,7,1,2.5,4
13,1,"{1: 7, 2: 2, 3: 6, 4: 5, 5: 10, 6: 3, 7: 9, 8: 8, 9: 1, 10: 4}",5,0.2857142857142857,3,1,2.0,5
14,0,"{1: 3, 2: 7, 3: 1, 4: 9, 5: 10, 6: 4, 7: 8, 8: 6, 9: 5, 10: 2}",5,0.26666666666666666,8,2,5.0,2
15,0,"{1: 4, 2: 1, 3: 3, 4: 6, 5: 2, 6: 10, 7: 8, 8: 5, 9: 7, 10: 9}",5,0.25,9,1,5.0,2
16,1,"{1: 3, 2: 10, 3: 6, 4: 4, 5: 8, 6: 1, 7: 7, 8: 5, 9: 2, 10: 9}",5,0.29411764705882354,3,1,2.0,5
17,0,"{1: 8, 2: 2, 3: 3, 4: 6, 5: 4, 6: 9, 7: 5, 8: 1, 9: 10, 10: 7}",5,0.2777777777777778,6,1,2.5,4
18,1,"{1: 8, 2: 5, 3: 3, 4: 1, 5: 6, 6: 2, 7: 9, 8: 10, 9: 7, 10: 4}",5,0.3157894736842105,4,1,2.5,4
19,0,"{1: 6, 2: 7, 3: 2, 4: 3, 5: 1, 6: 10, 7: 5, 8: 8, 9: 4, 10: 9}",5,0.3,9,1,5.0,2
20,1,"{1: 9, 2: 2, 3: 1, 4: 7, 5: 5, 6: 4, 7: 8, 8: 10, 9: 3, 10: 6}",5,0.3333333333333333,5,1,2.5,4
21,0,"{1: 9, 2: 6, 3: 5, 4: 10, 5: 1, 6: 8, 7: 2, 8: 7, 9: 4, 10: 3}",5,0.3181818181818182,6,4,5.0,2
22,0,"{1: 4, 2: 10, 3: 5, 4: 9, 5: 6, 6: 8, 7: 3, 8: 1, 9: 7, 10: 2}",5,0.30434782608695654,8,2,5.0,2
23,1,"{1: 8, 2: 2, 3: 3, 4: 10, 5: 5, 6: 6, 7: 7, 8: 1, 9: 4, 10: 9}",5,0.3333333333333333,3,1,1.4285714285714286,7
24,0,"{1: 5, 2: 2, 3: 8, 4: 4, 5: 6, 6: 9, 7: 1, 8: 7, 9: 10, 10: 3}",5,0.32,8,1,3.3333333333333335,3
25,0,"{1: 8, 2: 2, 3: 7, 4: 5, 5: 6, 6: 9, 7: 1, 8: 4, 9: 3, 10: 10}",5,0.3076923076923077,8,1,3.3333333333333335,3
26,1,"{1: 5, 2: 2, 3: 3, 4: 8, 5: 9, 6: 7, 7: 1, 8: 10, 9: 6, 10: 4}",5,0.3333333333333333,5,1,2.5,4
27,0,"{1: 5, 2: 8, 3: 2, 4: 1, 5: 3, 6: 9, 7: 10, 8: 6, 9: 7, 10: 4}",5,0.32142857142857145,10,10,10.0,1
28,0,"{1: 5, 2: 2, 3: 1, 4: 9, 5: 8, 6: 10, 7: 7, 8: 6, 9: 4, 10: 3}",5,0.3103448275862069,6,1,2.5,4
29,1,"{1: 2, 2: 3, 3: 7, 4: 4, 5: 10, 6: 5, 7: 1, 8: 8, 9: 9, 10: 6}",5,0.3333333333333333,4,1,2.0,5
30,0,"{1: 3, 2: 4, 3: 1, 4: 9, 5: 8, 6: 6, 7: 10, 8: 2, 9: 7, 10: 5}",5,0.3225806451612903,7,1,3.3333333333333335,3
31,0,"{1: 8, 2: 3, 3: 1, 4: 5, 5: 2, 6: 9, 7: 4, 8: 7, 9: 10, 10: 6}",5,0.3125,7,3,5.0,2
32,0,"{1: 8, 2: 3, 3: 6, 4: 5, 5: 10, 6: 1, 7: 4, 8: 9, 9: 7, 10: 2}",5,0.30303030303030304,10,10,10.0,1
33,0,"{1: 3, 2: 6, 3: 1, 4: 5, 5: 2, 6: 7, 7: 9, 8: 8, 9: 4, 10: 10}",5,0.29411764705882354,6,1,2.5,4
34,0,"{1: 1, 2: 10, 3: 6, 4: 9, 5: 7, 6: 8, 7: 4, 8: 3, 9: 2, 10: 5}",5,0.2857142857142857,6,1,3.3333333333333335,3
35,0,"{1: 5, 2: 7, 3: 6, 4: 2, 5: 3, 6: 10, 7: 9, 8: 1, 9: 8, 10: 4}",5,0.2777777777777778,10,10,10.0,1
36,0,"{1: 10, 2: 1, 3: 6, 4: 8, 5: 2, 6: 7, 7: 4, 8: 9, 9: 5, 10: 3}",5,0.2702702702702703,10,10,10.0,1
37,1,"{1: 7, 2: 1, 3: 8, 4: 5, 5: 4, 6: 9, 7: 2, 8: 10, 9: 6, 10: 3}",5,0.2894736842105263,3,2,2.5,4
38,0,"{1: 8, 2: 10, 3: 9, 4: 7, 5: 1, 6: 5, 7: 6, 8: 3, 9: 2, 10: 4}",5,0.28205128205128205,10,10,10.0,1
39,1,"{1: 3, 2: 1, 3: 2, 4: 9, 5: 8, 6: 7, 7: 10, 8: 5, 9: 6, 10: 4}",5,0.3,5,2,3.3333333333333335,3
40,0,"{1: 3, 2: 9, 3: 7, 4: 6, 5: 2, 6: 5, 7: 4, 8: 8, 9: 10, 10: 1}",5,0.2926829268292683,9,1,5.0,2
41,0,"{1: 5, 2: 1, 3: 4, 4: 10, 5: 8, 6: 6, 7: 3, 8: 9, 9: 7, 10: 2}",5,0.2857142857142857,9,1,5.0,2
42,0,"{1: 9, 2: 5, 3: 4, 4: 10, 5: 6, 6: 3, 7: 1, 8: 8, 9: 2, 10: 7}",5,0.27906976744186046,9,1,5.0,2
43,0,"{1: 1, 2: 2, 3: 9, 4: 8, 5: 5, 6: 10, 7: 3, 8: 6, 9: 4, 10: 7}",5,0.2727272727272727,7,1,2.5,4
44,0,"{1: 10, 2: 1, 3: 6, 4: 3, 5: 4, 6: 9, 7: 7, 8: 5, 9: 2, 10: 8}",5,0.26666666666666666,9,1,5.0,2
45,1,"{1: 5, 2: 2, 3: 6, 4: 10, 5: 8, 6: 7, 7: 9, 8: 4, 9: 3, 10: 1}",5,0.2826086956521739,5,1,3.3333333333333335,3
46,0,"{1: 5, 2: 2, 3: 7, 4: 8, 5: 4, 6: 1, 7: 10, 8: 3, 9: 6, 10: 9}",5,0.2765957446808511,9,1,5.0,2
47,0,"{1: 5, 2: 7, 3: 10, 4: 6, 5: 9, 6: 8, 7: 4, 8: 3, 9: 2, 10: 1}",5,0.2708333333333333,10,10,10.0,1
48,1,"{1: 7, 2: 10, 3: 9, 4: 8, 5: 6, 6: 4, 7: 2, 8: 5, 9: 3, 10: 1}",5,0.2857142857142857,4,2,3.3333333333333335,3
49,0,"{1: 3, 2: 7, 3: 10, 4: 2, 5: 1, 6: 8, 7: 4, 8: 9, 9: 5, 10: 6}",5,0.28,7,3,5.0,2
50,0,"{1: 1, 2: 6, 3: 5, 4: 3, 5: 2, 6: 9, 7: 4, 8: 8, 9: 10, 10: 7}",5,0.27450980392156865,8,1,3.3333333333333335,3
51,0,"{1: 8, 2: 7, 3: 6, 4: 4, 5: 1, 6: 5, 7: 3, 8: 2, 9: 10, 10: 9}",5,0.2692307692307692,7,1,3.3333333333333335,3
52,1,"{1: 1, 2: 8, 3: 3, 4: 7, 5: 2, 6: 6, 7: 9, 8: 5, 9: 10, 10: 4}",5,0.2830188679245283,4,1,2.0,5
53,0,"{1: 3, 2: 7, 3: 9, 4: 5, 5: 4, 6: 2, 7: 1, 8: 8, 9: 10, 10: 6}",5,0.2777777777777778,7,1,3.3333333333333335,3
54,0,"{1: 3, 2: 6, 3: 7, 4: 9, 5: 4, 6: 5, 7: 2, 8: 10, 9: 1, 10: 8}",5,0.2727272727272727,8,2,5.0,2
55,0,"{1: 9, 2: 8, 3: 7, 4: 5, 5: 1, 6: 3, 7: 4, 8: 2, 9: 6, 10: 10}",5,0.26785714285714285,7,1,3.3333333333333335,3
56,1,"{1: 3, 2: 7, 3: 4, 4: 1, 5: 2, 6: 5, 7: 6, 8: 10, 9: 9, 10: 8}",5,0.2807017543859649,4,1,2.5,4
57,1,"{1: 7, 2: 9, 3: 2, 4: 3, 5: 8, 6: 5, 7: 1, 8: 10, 9: 4, 10: 6}",5,0.29310344827586204,4,2,3.3333333333333335,3
58,1,"{1: 3, 2: 6, 3: 4, 4: 10, 5: 9, 6: 2, 7: 5, 8: 8, 9: 7, 10: 1}",5,0.3050847457627119,4,1,2.5,4
59,0,"{1: 8, 2: 7, 3: 9, 4: 1, 5: 6, 6: 10, 7: 4, 8: 5, 9: 3, 10: 2}",5,0.3,8,2,5.0,2
60,1,"{1: 2, 2: 5, 3: 10, 4: 7, 5: 8, 6: 3, 7: 9, 8: 1, 9: 4, 10: 6}",5,0.3114754098360656,4,3,3.3333333333333335,3
61,0,"{1: 10, 2: 2, 3: 9, 4: 7, 5: 6, 6: 4, 7: 3, 8: 5, 9: 1, 10: 8}",5,0.3064516129032258,9,1,5.0,2
62,0,"{1: 6, 2: 9, 3: 2, 4: 1, 5: 10, 6: 5, 7: 3, 8: 8, 9: 4, 10: 7}",5,0.30158730158730157,9,1,5.0,2
63,0,"{1: 3, 2: 6, 3: 1, 4: 10, 5: 2, 6: 7, 7: 9, 8: 4, 9: 8, 10: 5}",5,0.296875,8,2,5.0,2
64,1,"{1: 9, 2: 6, 3: 1, 4: 10, 5: 2, 6: 8, 7: 5, 8: 7, 9: 4, 10: 3}",5,0.3076923076923077,5,5,5.0,2
65,0,"{1: 2, 2: 8, 3: 4, 4: 1, 5: 3, 6: 9, 7: 10, 8: 6, 9: 5, 10: 7}",5,0.30303030303030304,8,2,5.0,2
66,0,"{1: 2, 2: 9, 3: 5, 4: 3, 5: 10, 6: 8, 7: 6, 8: 1, 9: 7, 10: 4}",5,0.29850746268656714,6,4,5.0,2
67,1,"{1: 5, 2: 9, 3: 7, 4: 6, 5: 1, 6: 4, 7: 10, 8: 8, 9: 2, 10: 3}",5,0.3088235294117647,3,1,2.0,5
68,0,"{1: 10, 2: 7, 3: 6, 4: 3, 5: 9, 6: 8, 7: 1, 8: 5, 9: 4, 10: 2}",5,0.30434782608695654,6,4,5.0,2
69,0,"{1: 1, 2: 6, 3: 5, 4: 9, 5: 7, 6: 10, 7: 2, 8: 4, 9: 8, 10: 3}",5,0.3,6,1,3.3333333333333335,3
70,0,"{1: 1, 2: 6, 3: 10, 4: 7, 5: 5, 6: 4, 7: 8, 8: 3, 9: 2, 10: 9}",5,0.29577464788732394,8,1,3.3333333333333335,3
71,0,"{1: 10, 2: 4, 3: 9, 4: 3, 5: 8, 6: 1, 7: 5, 8: 6, 9: 7, 10: 2}",5,0.2916666666666667,10,10,10.0,1
72,1,"{1: 2, 2: 4, 3: 6, 4: 10, 5: 7, 6: 5, 7: 3, 8: 1, 9: 9, 10: 8}",5,0.3013698630136986,5,1,3.3333333333333335,3
73,0,"{1: 10, 2: 1, 3: 6, 4: 9, 5: 2, 6: 7, 7: 3, 8: 5, 9: 8, 10: 4}",5,0.2972972972972973,7,3,5.0,2
74,0,"{1: 7, 2: 1, 3: 2, 4: 3, 5: 6, 6: 10, 7: 5, 8: 9, 9: 4, 10: 8}",5,0.29333333333333333,10,10,10.0,1
75,0,"{1: 8, 2: 2, 3: 7, 4: 3, 5: 1, 6: 10, 7: 9, 8: 5, 9: 6, 10: 4}",5,0.2894736842105263,6,1,3.3333333333333335,3
76,0,"{1: 8, 2: 7, 3: 10, 4: 6, 5: 4, 6: 1, 7: 5, 8: 3, 9: 9, 10: 2}",5,0.2857142857142857,9,1,5.0,2
77,0,"{1: 6, 2: 3, 3: 1, 4: 9, 5: 8, 6: 5, 7: 10, 8: 7, 9: 4, 10: 2}",5,0.28205128205128205,8,2,5.0,2
78,0,"{1: 5, 2: 8, 3: 3, 4: 1, 5: 10, 6: 4, 7: 6, 8: 2, 9: 9, 10: 7}",5,0.27848101265822783,6,1,2.5,4
79,0,"{1: 1, 2: 10, 3: 2, 4: 3, 5: 6, 6: 7, 7: 8, 8: 4, 9: 9, 10: 5}",5,0.275,8,1,3.3333333333333335,3
80,0,"{1: 10, 2: 7, 3: 4, 4: 8, 5: 9, 6: 6, 7: 1, 8: 2, 9: 5, 10: 3}",5,0.2716049382716049,7,1,3.3333333333333335,3
81,0,"{1: 9, 2: 6, 3: 7, 4: 1, 5: 10, 6: 3, 7: 5, 8: 8, 9: 4, 10: 2}",5,0.2682926829268293,6,1,3.3333333333333335,3
82,1,"{1: 7, 2: 4, 3: 2, 4: 8, 5: 10, 6: 6, 7: 1, 8: 3, 9: 5, 10: 9}",5,0.27710843373493976,4,1,2.5,4
83,1,"{1: 8, 2: 6, 3: 3, 4: 7, 5: 10, 6: 9, 7: 1, 8: 4, 9: 5, 10: 2}",5,0.2857142857142857,5,1,3.3333333333333335,3
84,0,"{1: 5, 2: 3, 3: 1, 4: 7, 5: 10, 6: 6, 7: 2, 8: 9, 9: 8, 10: 4}",5,0.2823529411764706,7,1,3.3333333333333335,3
85,0,"{1: 5, 2: 10, 3: 8, 4: 2, 5: 3, 6: 9, 7: 1, 8: 6, 9: 7, 10: 4}",5,0.27906976744186046,7,3,5.0,2
86,0,"{1: 10, 2: 5, 3: 8, 4: 7, 5: 3, 6: 9, 7: 4, 8: 6, 9: 2, 10: 1}",5,0.27586206896551724,6,2,3.3333333333333335,3
87,1,"{1: 2, 2: 8, 3: 9, 4: 7, 5: 5, 6: 6, 7: 4, 8: 1, 9: 10, 10: 3}",5,0.2840909090909091,3,1,2.0,5
88,0,"{1: 10, 2: 4, 3: 8, 4: 2, 5: 1, 6: 3, 7: 5, 8: 9, 9: 7, 10: 6}",5,0.2808988764044944,8,2,5.0,2
89,0,"{1: 3, 2: 6, 3: 8, 4: 1, 5: 7, 6: 9, 7: 10, 8: 4, 9: 5, 10: 2}",5,0.2777777777777778,6,4,5.0,2
90,0,"{1: 10, 2: 8, 3: 2, 4: 9, 5: 6, 6: 1, 7: 7, 8: 5, 9: 3, 10: 4}",5,0.27472527472527475,9,1,5.0,2
91,1,"{1: 2, 2: 8, 3: 10, 4: 9, 5: 5, 6: 4, 7: 6, 8: 1, 9: 7, 10: 3}",5,0.2826086956521739,4,1,2.5,4
92,1,"{1: 7, 2: 10, 3: 3, 4: 9, 5: 1, 6: 2, 7: 5, 8: 4, 9: 8, 10: 6}",5,0.2903225806451613,3,1,2.5,4
93,0,"{1: 2, 2: 5, 3: 4, 4: 7, 5: 9, 6: 8, 7: 1, 8: 6, 9: 10, 10: 3}",5,0.2872340425531915,8,2,5.0,2
94,0,"{1: 6, 2: 3, 3: 10, 4: 8, 5: 4, 6: 2, 7: 1, 8: 5, 9: 9, 10: 7}",5,0.28421052631578947,6,1,3.3333333333333335,3
95,0,"{1: 6, 2: 2, 3: 5, 4: 7, 5: 4, 6: 10, 7: 9, 8: 1, 9: 8, 10: 3}",5,0.28125,9,1,5.0,2
96,1,"{1: 8, 2: 4, 3: 10, 4: 3, 5: 5, 6: 7, 7: 9, 8: 1, 9: 6, 10: 2}",5,0.28865979381443296,4,1,2.5,4
97,1,"{1: 2, 2: 3, 3: 7, 4: 6, 5: 1, 6: 9, 7: 5, 8: 4, 9: 8, 10: 10}",5,0.29591836734693877,5,1,3.3333333333333335,3
98,1,"{1: 9, 2: 2, 3: 8, 4: 1, 5: 10, 6: 5, 7: 6, 8: 4, 9: 3, 10: 7}",5,0.30303030303030304,5,1,3.3333333333333335,3
99,0,"{1: 3, 2: 9, 3: 8, 4: 10, 5: 1, 6: 5, 7: 6, 8: 2, 9: 7, 10: 4}",5,0.3,8,2,5.0,2
100,1,"{1: 8, 2: 1, 3: 9, 4: 7, 5: 2, 6: 10, 7: 4, 8: 5, 9: 3, 10: 6}",5,0.3069306930693069,4,2,2.5,4
101,1,"{1: 2, 2: 10, 3: 6, 4: 8, 5: 1, 6: 7, 7: 9, 8: 4, 9: 3, 10: 5}",5,0.3137254901960784,4,2,3.3333333333333335,3
102,0,"{1: 10, 2: 7, 3: 4, 4: 1, 5: 6, 6: 5, 7: 9, 8: 2, 9: 3, 10: 8}",5,0.3106796116504854,8,2,5.0,2
103,0,"{1: 7, 2: 2, 3: 8, 4: 4, 5: 1, 6: 5, 7: 10, 8: 3, 9: 6, 10: 9}",5,0.3076923076923077,6,1,2.5,4
104,1,"{1: 9, 2: 10, 3: 4, 4: 8, 5: 5, 6: 6, 7: 1, 8: 2, 9: 7, 10: 3}",5,0.3142857142857143,5,1,2.5,4
105,1,"{1: 6, 2: 9, 3: 5, 4: 4, 5: 1, 6: 3, 7: 7, 8: 10, 9: 8, 10: 2}",5,0.32075471698113206,4,1,2.5,4
106,1,"{1: 3, 2: 9, 3: 4, 4: 1, 5: 5, 6: 10, 7: 2, 8: 6, 9: 7, 10: 8}",5,0.32710280373831774,3,1,2.5,4
107,0,"{1: 9, 2: 10, 3: 1, 4: 4, 5: 8, 6: 7, 7: 5, 8: 2, 9: 3, 10: 6}",5,0.32407407407407407,6,1,3.3333333333333335,3
108,0,"{1: 9, 2: 4, 3: 5, 4: 8, 5: 1, 6: 3, 7: 7, 8: 6, 9: 10, 10: 2}",5,0.3211009174311927,9,1,5.0,2
109,0,"{1: 3, 2: 4, 3: 7, 4: 10, 5: 1, 6: 6, 7: 9, 8: 5, 9: 8, 10: 2}",5,0.3181818181818182,6,1,3.3333333333333335,3
110,0,"{1: 8, 2: 1, 3: 2, 4: 4, 5: 10, 6: 5, 7: 6, 8: 7, 9: 3, 10: 9}",5,0.3153153153153153,9,1,5.0,2
111,1,"{1: 3, 2: 2, 3: 5, 4: 4, 5: 1, 6: 7, 7: 8, 8: 10, 9: 6, 10: 9}",5,0.32142857142857145,5,1,2.5,4
112,0,"{1: 5, 2: 9, 3: 4, 4: 8, 5: 3, 6: 6, 7: 1, 8: 7, 9: 2, 10: 10}",5,0.3185840707964602,6,1,2.5,4
113,0,"{1: 8, 2: 5, 3: 6, 4: 3, 5: 1, 6: 9, 7: 4, 8: 7, 9: 10, 10: 2}",5,0.3157894736842105,10,10,10.0,1
114,1,"{1: 1, 2: 4, 3: 3, 4: 5, 5: 9, 6: 10, 7: 6, 8: 8, 9: 2, 10: 7}",5,0.3217391304347826,4,1,2.0,5
115,1,"{1: 5, 2: 7, 3: 3, 4: 6, 5: 10, 6: 4, 7: 8, 8: 2, 9: 9, 10: 1}",5,0.3275862068965517,3,1,2.0,5
116,1,"{1: 6, 2: 3, 3: 10, 4: 2, 5: 5, 6: 1, 7: 9, 8: 7, 9: 8, 10: 4}",5,0.3333333333333333,4,1,2.5,4
117,1,"{1: 6, 2: 5, 3: 1, 4: 7, 5: 2, 6: 8, 7: 4, 8: 3, 9: 10, 10: 9}",5,0.3389830508474576,4,2,2.5,4
118,1,"{1: 4, 2: 1, 3: 6, 4: 2, 5: 8, 6: 5, 7: 9, 8: 3, 9: 7, 10: 10}",5,0.3445378151260504,4,1,2.5,4
119,0,"{1: 5, 2: 8, 3: 2, 4: 10, 5: 7, 6: 4, 7: 6, 8: 1, 9: 9, 10: 3}",5,0.3416666666666667,9,1,5.0,2
120,0,"{1: 7, 2: 3, 3: 10, 4: 2, 5: 9, 6: 6, 7: 5, 8: 8, 9: 4, 10: 1}",5,0.33884297520661155,8,1,3.3333333333333335,3
121,1,"{1: 5, 2: 10, 3: 9, 4: 1, 5: 4, 6: 3, 7: 2, 8: 6, 9: 8, 10: 7}",5,0.3442622950819672,4,3,3.3333333333333335,3
122,1,"{1: 1, 2: 5, 3: 7, 4: 3, 5: 2, 6: 10, 7: 4, 8: 8, 9: 6, 10: 9}",5,0.34959349593495936,3,1,2.0,5
123,0,"{1: 8, 2: 3, 3: 2, 4: 1, 5: 6, 6: 4, 7: 5, 8: 7, 9: 9, 10: 10}",5,0.3467741935483871,6,1,2.5,4
124,1,"{1: 1, 2: 9, 3: 10, 4: 2, 5: 5, 6: 7, 7: 3, 8: 4, 9: 8, 10: 6}",5,0.352,4,1,2.5,4
125,0,"{1: 5, 2: 9, 3: 4, 4: 2, 5: 8, 6: 3, 7: 1, 8: 10, 9: 7, 10: 6}",5,0.3492063492063492,10,10,10.0,1
126,0,"{1: 5, 2: 4, 3: 6, 4: 8, 5: 2, 6: 1, 7: 10, 8: 7, 9: 3, 10: 9}",5,0.3464566929133858,10,10,10.0,1
127,1,"{1: 1, 2: 6, 3: 4, 4: 2, 5: 5, 6: 3, 7: 9, 8: 8, 9: 7, 10: 10}",5,0.3515625,4,1,1.6666666666666667,6
128,0,"{1: 4, 2: 6, 3: 1, 4: 2, 5: 8, 6: 9, 7: 7, 8: 5, 9: 10, 10: 3}",5,0.3488372093023256,7,1,3.3333333333333335,3
129,1,"{1: 1, 2: 3, 3: 2, 4: 4, 5: 8, 6: 6, 7: 10, 8: 9, 9: 5, 10: 7}",5,0.35384615384615387,3,1,1.6666666666666667,6
130,0,"{1: 6, 2: 8, 3: 7, 4: 9, 5: 3, 6: 4, 7: 5, 8: 10, 9: 2, 10: 1}",5,0.3511450381679389,7,3,5.0,2
131,0,"{1: 10, 2: 1, 3: 9, 4: 8, 5: 2, 6: 4, 7: 7, 8: 5, 9: 3, 10: 6}",5,0.3484848484848485,7,1,3.3333333333333335,3
132,1,"{1: 8, 2: 6, 3: 3, 4: 9, 5: 1, 6: 7, 7: 2, 8: 5, 9: 4, 10: 10}",5,0.3533834586466165,3,1,2.0,5
133,0,"{1: 9, 2: 7, 3: 5, 4: 8, 5: 6, 6: 3, 7: 10, 8: 2, 9: 4, 10: 1}",5,0.35074626865671643,7,3,5.0,2
134,1,"{1: 1, 2: 10, 3: 3, 4: 2, 5: 9, 6: 4, 7: 8, 8: 7, 9: 5, 10: 6}",5,0.35555555555555557,4,1,2.0,5
135,1,"{1: 6, 2: 8, 3: 7, 4: 2, 5: 9, 6: 10, 7: 3, 8: 5, 9: 4, 10: 1}",5,0.3602941176470588,5,2,3.3333333333333335,3
136,1,"{1: 9, 2: 8, 3: 5, 4: 6, 5: 3, 6: 7, 7: 4, 8: 10, 9: 1, 10: 2}",5,0.36496350364963503,3,2,2.5,4
137,1,"{1: 3, 2: 4, 3: 9, 4: 10, 5: 5, 6: 6, 7: 8, 8: 1, 9: 7, 10: 2}",5,0.3695652173913043,5,1,2.5,4
138,0,"{1: 2, 2: 10, 3: 5, 4: 1, 5: 4, 6: 8, 7: 7, 8: 6, 9: 9, 10: 3}",5,0.3669064748201439,6,1,2.5,4
139,0,"{1: 2, 2: 7, 3: 4, 4: 3, 5: 1, 6: 5, 7: 8, 8: 6, 9: 9, 10: 10}",5,0.36428571428571427,6,1,2.5,4
140,0,"{1: 9, 2: 2, 3: 6, 4: 10, 5: 4, 6: 5, 7: 7, 8: 1, 9: 3, 10: 8}",5,0.3617021276595745,8,1,3.3333333333333335,3
141,0,"{1: 10, 2: 7, 3: 2, 4: 6, 5: 4, 6: 1, 7: 8, 8: 9, 9: 5, 10: 3}",5,0.3591549295774648,10,10,10.0,1
142,0,"{1: 7, 2: 1, 3: 4, 4: 10, 5: 9, 6: 3, 7: 2, 8: 6, 9: 8, 10: 5}",5,0.35664335664335667,7,3,5.0,2
143,0,"{1: 2, 2: 3, 3: 4, 4: 9, 5: 5, 6: 7, 7: 6, 8: 1, 9: 8, 10: 10}",5,0.3541666666666667,6,1,2.5,4
144,0,"{1: 6, 2: 4, 3: 10, 4: 3, 5: 5, 6: 9, 7: 7, 8: 1, 9: 2, 10: 8}",5,0.35172413793103446,8,1,3.3333333333333335,3
145,0,"{1: 2, 2: 5, 3: 9, 4: 1, 5: 6, 6: 10, 7: 3, 8: 4, 9: 7, 10: 8}",5,0.3493150684931507,7,3,5.0,2
146,1,"{1: 9, 2: 6, 3: 3, 4: 1, 5: 7, 6: 5, 7: 2, 8: 8, 9: 4, 10: 10}",5,0.35374149659863946,4,1,2.0,5
147,1,"{1: 4, 2: 2, 3: 9, 4: 10, 5: 3, 6: 1, 7: 8, 8: 5, 9: 7, 10: 6}",5,0.3581081081081081,5,1,3.3333333333333335,3
148,0,"{1: 9, 2: 7, 3: 2, 4: 1, 5: 4, 6: 8, 7: 10, 8: 3, 9: 6, 10: 5}",5,0.35570469798657717,10,10,10.0,1
149,0,"{1: 10, 2: 4, 3: 9, 4: 1, 5: 7, 6: 5, 7: 2, 8: 8, 9: 6, 10: 3}",5,0.35333333333333333,9,1,5.0,2
150,0,"{1: 8, 2: 7, 3: 4, 4: 9, 5: 3, 6: 2, 7: 5, 8: 6, 9: 1, 10: 10}",5,0.3509933774834437,9,1,5.0,2
151,0,"{1: 9, 2: 4, 3: 5, 4: 8, 5: 1, 6: 7, 7: 10, 8: 6, 9: 3, 10: 2}",5,0.34868421052631576,6,4,5.0,2
152,1,"{1: 8, 2: 9, 3: 4, 4: 2, 5: 6, 6: 7, 7: 1, 8: 5, 9: 3, 10: 10}",5,0.35294117647058826,5,1,3.3333333333333335,3
153,0,"{1: 9, 2: 5, 3: 6, 4: 2, 5: 10, 6: 7, 7: 1, 8: 3, 9: 8, 10: 4}",5,0.35064935064935066,6,4,5.0,2
154,0,"{1: 6, 2: 3, 3: 7, 4: 9, 5: 4, 6: 2, 7: 10, 8: 8, 9: 1, 10: 5}",5,0.34838709677419355,9,1,5.0,2
155,0,"{1: 10, 2: 3, 3: 9, 4: 5, 5: 7, 6: 6, 7: 4, 8: 1, 9: 8, 10: 2}",5,0.34615384615384615,6,1,3.3333333333333335,3
156,0,"{1: 9, 2: 7, 3: 5, 4: 2, 5: 3, 6: 8, 7: 10, 8: 6, 9: 4, 10: 1}",5,0.34394904458598724,6,2,3.3333333333333335,3
157,1,"{1: 9, 2: 10, 3: 3, 4: 2, 5: 1, 6: 8, 7: 7, 8: 5, 9: 6, 10: 4}",5,0.34810126582278483,5,1,2.5,4
